Station	Day	Month	Year	Lat	Long	Gear	Start.Depth	End.Depth	Family	Genus	Species	M.F	Life.Stage	Time.of.Day.	Parent.Jar	Expedition
619301	20	11	1966	NA	NA	N113H	85	50	Eupausiidae	NA	NA	NA	NA	NA	No	NA
785615	2	4	1972	29.7183	-23.0617	RMT8	400	300	Eupausiidae	Hansarsia	Hansarsia microps	F	Adult	Night	No	Late_Discovery
708001	3	11	1969	16.8567	-27.045	RMT8B	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
740617	3	10	1970	40.0383	-20.33	RMT8	50	25	NA	NA	NA	NA	NA	Day	No	Late_Discovery
740615	3	10	1970	40.015	-20.225	RMT8	25	10	NA	NA	NA	NA	NA	Day	No	Late_Discovery
708916	15	11	1969	17.8133	-25.2883	RMT1	700	610	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
4835	2	4	1962	NA	NA	1KMT	800	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
SS17	14	12	1927	NA	NA	N70B	99	0	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
7065	28	10	1969	NA	NA	RMT8B	1000	0	NA	NA	NA	NA	NA	NA	No	NA
6117	17	10	1966	NA	NA	EMT	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	NA
666608	18	2	1968	NA	NA	TMT85	600	550	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
708921	15	11	1969	17.8733	-25.4033	RMT1	500	415	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
4841	6	4	1962	NA	NA	1KMTB	640	400	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5806	3	11	1965	NA	NA	1KMT	350	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5420	5	6	1964	NA	NA	1KMTB	100	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
3675	2	3	1958	NA	NA	1KMT	780	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6185	17	11	1966	NA	NA	1KMT	930	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5415	3	6	1964	NA	NA	1KMT	100	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2295	23	3	1938	-59.96666667	-48.46833333	N100H	5	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
602	19	1	1931	-66.05833333	-66.41666667	N70B	110	0	Eupausiidae	Euphasuia	Euphausia superba	F	NA	NA	Yes	Early_Discovery
5011	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5012	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5014	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5015	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5016	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5024	NA	NA	NA	NA	NA	N70V	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
708903	12	11	1969	17.7483	-25.4817	RMT1	300	210	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
1024120	19	11	1980	33.1783	-31.8517	RMT8M	290	305	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
2765	24	11	1950	-62.06666667	178.1333333	N100B	131	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
NA	NA	NA	NA	NA	NA	TYFB	NA	NA	NA	NA	NA	NA	Larvae	NA	NA	NA
2740	14	11	1950	-55.01666667	-151.4666667	N100B	168	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
NA	5	8	1963	NA	NA	10SNH	0	0	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
2750	19	11	1950	-58.86666667	-158.9166667	N100B	168	0	Eupausiidae	Thysanoessa	NA	NA	Juvenile	NA	No	Early_Discovery
5827	28	11	1965	NA	NA	N113H	600	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
708932	17	11	1969	17.85	-25.4333	RMT8	1250	1000	Eupausiidae	Thysanopoda	Thysanopoda cornuta	F	Adult	NA	No	Late_Discovery
2816	24	2	1951	-62.45	107.7166667	N100B	77	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
NA	20	2	1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA
4944	13	6	1962	NA	NA	1KMT	1000	700	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2754	20	11	1950	-59.48333333	-164.5333333	N100	166	0	Eupausiidae	Euphasuia	NA	NA	NA	NA	No	Early_Discovery
594	15	1	1931	-64.9375	-72.18333333	N100B	185	435	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	Yes	Early_Discovery
2689	2	6	1950	-23.85	89.96666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
771167	28	5	1971	53.1717	-20.0233	RMT25/10	1000	800	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
4924	1	6	1962	NA	NA	1KMT	230	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
999804	20	3	1979	-57.5733	22.995	RMT8	475	430	Eupausiidae	Euphasuia	Euphausia triacantha	F	Adult	Day	No	Late_Discovery
5794	14	10	1965	NA	NA	1KMT	650	500	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5796	16	10	1965	NA	NA	1KMT	400	0	NA	NA	NA	NA	NA	NA	No	NA
771147	25	5	1971	52.9567	-20.165	RMT8	1500	1260	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
6174	11	11	1966	NA	NA	EMT	140	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
708913	14	11	1969	17.8117	-25.4783	RMT8	600	515	Eupausiidae	Hansarsia	Hansarsia atlantica	F	Adult	NA	No	Late_Discovery
1037634	29	5	1981	33.2017	-33.5483	RMT8M/1	1100	1200	NA	NA	NA	NA	NA	Night	No	Late_Discovery
708931	17	11	1969	17.8667	-25.4817	RMT8	20	10	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1037639	29	5	1981	33.3717	-33.5667	RMT8	1600	1700	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
747802	6	11	1970	40.0317	-19.9317	RMT8	700	605	Eupausiidae	Nematobrachion	Nematobrachion boopis	M	Adult	NA	No	Late_Discovery
NA	21	2	1979	NA	NA	ENGINEFILTERS	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5818	15	11	1965	NA	NA	N113H	250	180	Eupausiidae	Hansarsia	Hansarsia megalops	NA	NA	NA	No	NA
4949	16	6	1962	NA	NA	1KMTB	270	100	Eupausiidae	NA	NA	NA	NA	NA	No	NA
4241	3	9	1959	NA	NA	1KMT	900	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
492	18	11	1930	-53.2125	-37.07083333	N100B	148	0	Eupausiidae	Euphasuia	Euphausia superba	F	NA	NA	No	Early_Discovery
1037637	29	5	1981	33.27	-33.6617	RMT8	1400	1500	Eupausiidae	Thysanopoda	Thysanopoda egregia	F	NA	NA	No	Late_Discovery
2744	17	11	1950	-60.51666667	-150.4166667	NA	0	0	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
4949	16	6	1962	NA	NA	1KMT	100	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
4662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA
2739	13	11	1950	-52.65	-152	N100B	183	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
2741	15	11	1950	-57.36666667	-150.9333333	N100B	155	0	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	No	Early_Discovery
2558	26	1	1939	-69.01166667	17.11	N100B	122	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
4742	20	9	1961	NA	NA	1KMT	1700	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
4921	31	5	1962	NA	NA	1KMT	950	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
3486	8	10	1956	NA	NA	1KMT	750	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
4	30	1	1926	-36.91666667	-12.2	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
607	29	5	1931	-74.06666667	-74.06666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
621	7	6	1931	-70.71666667	-70.71666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
623	8	6	1931	-70.68333333	-70.68333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
627	8	6	1931	-70.875	-70.875	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
633	10	6	1931	-70.725	-70.725	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
637	18	6	1931	-70.36666667	-70.36666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
612	4	6	1931	-72.025	-72.025	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
870	5	5	1932	-41.695	105.2666667	N100B	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
967	19	9	1932	-41.05166667	-126.065	N100B	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
1050	1	12	1932	-53.77666667	-31.15333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
116	14	11	1926	-54.5	5.566666667	CP	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
117	17	11	1926	-54.34444444	3.8125	CP	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
1018	9	11	1932	-54.73166667	-55.92833333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
1028	19	11	1932	-52.92	-44.63666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
NA	11	3	1979	NA	NA	ENGINEFILTERS	NA	NA	Eupausiidae	NA	NA	F	NA	NA	No	NA
2815	23	2	1951	-64.11666667	103.1166667	N100B	82	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
421	31	8	1930	-34.70833333	18.65	N70V	77	0	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
2751	19	11	1950	-59.03333333	-160.1	N100H	NA	NA	NA	NA	NA	NA	Larvae	NA	No	Early_Discovery
1011105	8	9	1979	49.5783	-13.2083	RMT8M	25	30	NA	NA	NA	NA	NA	NA	No	Late_Discovery
708904	12	11	1969	17.8667	-25.3783	N113H	890	800	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
6689	8	3	1968	NA	NA	N113B	1000	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
669511	14	3	1968	NA	NA	TMT85	700	600	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1030	20	11	1932	-55.72333333	-44.52333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	No	Early_Discovery
1055	4	12	1932	-49.05333333	-37.27833333	N70V	100	80	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	No	Early_Discovery
740644	10	10	1970	39.8117	-20.3517	RMT8	745	760	Eupausiidae	Hansarsia	Hansarsia megalops	M	NA	NA	No	Late_Discovery
785616	2	4	1972	29.975	-23.0267	RMT1	600	500	Eupausiidae	Euphasuia	Euphausia hemigibba	F	Adult	Day	No	Late_Discovery
4	30	9	1926	18.16666667	18.16666667	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	William_Scoresby
1037613	27	5	1981	33.335	-33.54	RMT8	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA
1718	25	3	1936	-64.37666667	106.555	TYFB	900	550	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2745	17	11	1950	-60.1	-151.9666667	N100B	159	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
5512	23	7	1964	NA	NA	1KMTB	105	50	Eupausiidae	NA	NA	NA	NA	NA	No	NA
549	21	12	1930	-63.0125	-61.275	N100B	115	0	Eupausiidae	Euphasuia	Euphausia superba	M	NA	NA	No	Early_Discovery
230	5	5	1927	-53.28333333	-60.41666667	N70H	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	Larvae	NA	No	Early_Discovery
838	28	2	1932	-42.93333333	-4.87	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	NA	NA	No	Early_Discovery
841	2	3	1932	-37.76666667	8.655	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	NA	NA	No	Early_Discovery
849	14	4	1932	-48.24333333	29.395	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	NA	NA	No	Early_Discovery
868	3	5	1932	-46.92333333	100.76	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	NA	NA	No	Early_Discovery
870	5	5	1932	-41.695	105.2666667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia similis	NA	NA	NA	No	Early_Discovery
4944	13	6	1962	NA	NA	1KMT	850	500	Eupausiidae	NA	NA	NA	NA	NA	No	NA
PETREL1	21	11	1932	NA	NA	N100H	0	5	NA	NA	NA	NA	NA	NA	No	Late_Discovery
2568	31	1	1939	-56.67	19.72333333	N70B	119	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
129	19	12	1926	-53.475	-37.13333333	N70B	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	No	Early_Discovery
618	18	2	1931	-59.7125	-43.9625	N70B	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	Yes	Early_Discovery
647	12	3	1931	-59.4875	-58.6625	N70B	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	Yes	Early_Discovery
647	12	3	1931	-59.4875	-58.6625	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	No	Early_Discovery
661	2	4	1931	-57.6	-29.90833333	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	No	Early_Discovery
666	1	4	1931	-49.97916667	-29.875	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Larvae	NA	Yes	Early_Discovery
2185	16	1	1938	-66.23	139.7733333	N100B	95	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2741	15	11	1950	-57.36666667	-150.9333333	N100H	0	0	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
2768	25	11	1950	-63	175.0833333	N70B	82	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
2590	26	2	1939	-57.53333333	0.668333333	N100B	105	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
3356	NA	NA	NA	NA	NA	TYFB	NA	NA	NA	NA	NA	NA	NA	NA	No	NA
5509	21	7	1964	NA	NA	1KMT	200	100	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2560	3	3	1939	-68.64	19.22166667	N100B	800	200	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
540	19	12	1930	-62.10416667	-55.14166667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
540	19	12	1930	-62.10416667	-55.14166667	N70B	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
575	8	1	1931	-67.8875	-91.38333333	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
559	30	12	1930	-66.3625	-68.925	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
5413	2	6	1964	NA	NA	1KMT	80	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2743	16	11	1950	-59.58333333	150.8	N100H	0	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	Juvenile	NA	No	Early_Discovery
5823	24	11	1965	NA	NA	N113H	830	775	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
540	27	1	1932	-21.35	-21.35	N100H	1	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
4025	16	3	1959	NA	NA	TYFH	410	340	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2807	15	2	1951	-53.38333333	91.15	N100B	33	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
2687	2	6	1950	-17.31666667	90.2	N100B	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Early_Discovery
772	30	10	1931	-60	-60	NA	309	162	Eupausiidae	NA	NA	NA	NA	NA	No	William_Scoresby
4670	21	8	1961	NA	NA	1KMT	950	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2758	22	11	1950	-61.83333333	-171.1333333	N100H	0	0	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
2560	27	1	1939	-68.64	19.22166667	N100H	5	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
290	2	10	1928	-35.73333333	-35.73333333	N70H	0	5	Eupausiidae	Euphasuia	Euphausia superba	F	NA	NA	No	William_Scoresby
3680	1	4	1958	NA	NA	1KMT	900	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6394	31	7	1967	NA	NA	TMT85	1250	0	NA	NA	NA	NA	NA	NA	No	NA
6158	6	11	1966	NA	NA	EMT	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5801	21	10	1965	NA	NA	1KMT	50	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
18	26	11	1926	-36.38333333	-36.38333333	N70V	100	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
1115	6	2	1933	-60.65333333	-61.53166667	N100B	119	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
5825	26	11	1965	NA	NA	N113H	700	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
706401	27	10	1969	19.9717	-23.5267	RMT1B	1000	0	NA	NA	NA	NA	NA	NA	No	Late_Discovery
5304	29	3	1964	NA	NA	1KMT	500	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
785650	5	4	1972	30.0617	-23.0033	RMT1	1250	1000	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
6199	22	11	1966	NA	NA	EMT	515	0	Eupausiidae	Thysanopoda	Thysanopoda cristata	NA	NA	NA	No	NA
2195	19	1	1938	-65.555	155.88	N70B	106	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2172	12	1	1938	-64.36166667	119.3833333	N100B	15	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
708915	14	11	1969	17.9167	-25.405	RMT8	785	700	Eupausiidae	Thysanopoda	Thysanopoda egregia	F	Adult	NA	No	Late_Discovery
783502	17	3	1972	16.6833	-26.6017	RMT8	10	1000	NA	NA	NA	NA	NA	Night	No	Late_Discovery
708922	16	11	1969	17.7717	-25.3617	RMT1	500	410	NA	NA	NA	NA	NA	Night	No	Late_Discovery
708913	14	11	1969	17.8117	-25.4783	RMT1	600	515	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
708905	12	11	1969	17.8167	-25.4333	RMT1H	790	700	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
708915	14	11	1969	17.9167	-25.405	N113H	785	700	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
708923	16	11	1969	17.6783	-25.3283	RMT8	200	110	Eupausiidae	Thysanopoda	Thysanopoda monacantha	F	Adult	NA	No	Late_Discovery
708923	16	11	1969	17.6783	-25.3283	RMT8	200	110	Eupausiidae	Stylocheiron	Stylocheiron abbreviatum	F	Adult	NA	No	Late_Discovery
770990	7	5	1971	59.9567	-19.7917	RMT25/10	400	210	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
708935	18	11	1969	17.7167	-25.4883	RMT1	10	0	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
669506	13	3	1968	NA	NA	TMT85	600	510	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
5345	22	4	1964	NA	NA	1KMT	400	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
6201	23	11	1966	NA	NA	1KMT	2070	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
3353	5	11	1955	NA	NA	TYFB	1500	0	NA	NA	NA	NA	NA	NA	No	NA
2172	12	1	1938	-64.36166667	119.3833333	N70B	165	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2322	17	4	1938	-63.88333333	0.406666667	N100B	106	0	Eupausiidae	Euphasuia	Euphausia superba	 	NA	NA	No	Early_Discovery
1634	29	11	1935	-56.74666667	80.335	N100H	0	5	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
1982	4	3	1937	-53.125	-37.00833333	N100H	0	5	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2590	26	2	1939	-57.53333333	0.668333333	N70B	800	500	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2023	29	3	1937	-47.76666667	0.343333333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia vallentini	NA	NA	NA	No	Early_Discovery
2417	2	8	1938	-47.79166667	20.375	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia vallentini	NA	NA	NA	No	Early_Discovery
1025	17	11	1932	-50.305	-47.20666667	N100B	NA	NA	Eupausiidae	Euphasuia	NA	NA	Larvae	NA	No	Early_Discovery
1029	19	11	1932	-54.345	-44.59666667	N100B	NA	NA	Eupausiidae	Euphasuia	NA	NA	Larvae	NA	No	Early_Discovery
627	23	2	1931	-56.89583333	-23.79166667	N100B	118	0	Eupausiidae	Euphasuia	Euphausia superba	F	NA	NA	No	Early_Discovery
CPR73	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
CPR74	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
CPR75	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
CPR92	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
CPR93	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
CPR126	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
CPR127	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
CPR147	NA	NA	NA	NA	NA	NA	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
2891	1	10	1951	-13.61666667	90	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
484	21	11	1929	-59.46666667	-59.46666667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
480	16	11	1929	-57.79166667	-57.79166667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
540	19	12	1930	-62.10416667	-55.14166667	N100B	1	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
30	19	12	1926	-38.60416667	-38.60416667	N100	NA	NA	Eupausiidae	Euphasuia	Euphausia triacantha	NA	NA	NA	No	William_Scoresby
2513	9	12	1938	-54.17	16.59	N70B	130	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2596	1	3	1939	-64.48333333	0.2	N100H	5	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
3354	NA	NA	NA	NA	NA	TYFB	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	NA
2600	3	3	1939	-69.18666667	0.403333333	N70B	200	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
2594	28	2	1939	-61.86166667	0.195	N100H	5	0	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
2888	1	10	1951	-22.63333333	90.03333333	N100B	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
2888	1	10	1951	-22.63333333	90.03333333	N100H	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	Yes	Early_Discovery
277	5	9	1928	-38.15833333	-38.15833333	N70B	124	0	Eupausiidae	Euphasuia	Euphausia superba	M	NA	NA	No	William_Scoresby
202	5	4	1927	-62.8	-60.08333333	N70H	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
192	27	3	1927	-64.23333333	-61.81666667	N70H	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
2590	26	2	1939	-57.53333333	0.668333333	N100H	5	0	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
4928	3	6	1962	NA	NA	1KMT	310	0	Eupausiidae	NA	NA	NA	NA	NA	No	NA
5807	NA	NA	NA	NA	NA	N70V	NA	NA	NA	NA	NA	NA	NA	NA	Yes	NA
5808	NA	NA	NA	NA	NA	N70V	NA	NA	NA	NA	NA	NA	NA	NA	Yes	NA
354	9	2	1930	-54.25833333	-34.79166667	N100B	96	0	NA	NA	NA	F	Adult	NA	No	Early_Discovery
6687	7	3	1968	NA	NA	TMT85	1000	0	Eupausiidae	Hansarsia	Hansarsia tenella	NA	NA	NA	Yes	NA
NA	19	8	1967	NA	NA	NN	NA	NA	Eupausiidae	Meganyctiphanes	NA	NA	Larvae	NA	NA	NA
856	22	4	1932	-61.11	53.66333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
890	29	5	1932	-59.075	133.3083333	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
891	30	5	1932	-56.04833333	135.175	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Early_Discovery
859	25	4	1932	-59.31833333	68.86333333	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
889	28	5	1932	-61.74333333	131.64	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
304	6	10	1928	-30.35555556	-30.35555556	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
202	5	4	1927	-62.8	-60.08333333	N70H	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
618	18	2	1931	-59.7125	-43.9625	N70B	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
663	5	4	1931	-53.5	-30.16666667	TYFB	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
